user_id,product_url,target_price
1908601912,https://www.amazon.in/Lava-Glossy-White-Fingerprint-Phone-Cover/dp/B0DP91YFG3/ref=sr_1_1_sspa?_encoding=UTF8&content-id=amzn1.sym.bd428427-e2fa-455b-845a-a54edb5f536f&dib=eyJ2IjoiMSJ9.Zu16M0f4gcJTITvmFzGqs09EXESHBn36UX9vRwLtp43PhS-3_IY2Fs73Ku6LbRlMIJ-BGLDG7ZZd2ctqJbqxv7vk6mrTF2l87iQWhN2qtRYWXCRutAfVXjCa6s9k8lYTF44hr86VjK1zMvMgXNUtRzViRRsm_9nCTFPhpumYCAiH1xy1OtH05DxdSO3P-dJ1heNXxYWzobMdKRP3M5E4Ta0jb0TVF9ZnoKSzGwgWY6u7GVXjITUOJHg7UoPtX3Gx8pkDOVoPFqZDYL5CKDzrZL3GYzLqzvwy8wujhFzMbQg.DJU2b_o7kt1YUWcYmkxjMUvA9XubLAMTUEfqOHl41nw&dib_tag=se&pd_rd_r=848bc83a-5f1d-4cdb-a07a-9382c019344a&pd_rd_w=7GKpL&pd_rd_wg=npYzB&qid=1746624376&refinements=p_36%3A-1030000&rnid=1318502031&s=electronics&sr=1-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl&th=1,2300.0
1908601912,https://www.amazon.in/Redmi-A4-5G-Sparkle-Charging/dp/B0DLW427YG/ref=pd_bxgy_thbs_d_sccl_1/260-7815147-0876645?pd_rd_w=T1j2i&content-id=amzn1.sym.d1afc5d3-2e83-45f5-8382-2dc0d946ef8f&pf_rd_p=d1afc5d3-2e83-45f5-8382-2dc0d946ef8f&pf_rd_r=8XPCR1QPVKXM5BZTDWCN&pd_rd_wg=TgslM&pd_rd_r=0b1c088d-33d6-4f7a-8ca7-aa47e7b80a7b&pd_rd_i=B0DLW427YG&psc=1,4000.0
